state,date,home_value,year,month,year_month,civilian_population,labor_force_total,labor_force_participation_rate,employment_total,employment_population_ratio,unemployment_total,unemployment_rate,mortgage_rate,income_2023,income_2024,median_household_income_lagged
Missouri,2025-06-30,255913.5834142569,2025,6,2025-06,4977702.0,3162002.0,63.5,3034869.0,61.0,127133.0,4.0,6.8175,70558,71589,71589
Wisconsin,2025-06-30,315661.7211279171,2025,6,2025-06,4840765.0,3108912.0,64.2,3013505.0,62.3,95407.0,3.1,6.8175,76823,77488,77488
Colorado,2025-06-30,546590.4565283513,2025,6,2025-06,4851150.0,3258203.0,67.2,3128038.0,64.5,130165.0,4.0,6.8175,95641,97113,97113
Minnesota,2025-06-30,336685.9898370405,2025,6,2025-06,4642567.0,3170280.0,68.3,3051074.0,65.7,119206.0,3.8,6.8175,87586,87117,87117
South Carolina,2025-06-30,301959.9521879502,2025,6,2025-06,4464687.0,2597055.0,58.2,2484039.0,55.6,113016.0,4.4,6.8175,69796,72350,72350
Alabama,2025-06-30,233734.4044363239,2025,6,2025-06,4128279.0,2374605.0,57.5,2306877.0,55.9,67728.0,2.9,6.8175,64040,66659,66659
Louisiana,2025-06-30,208539.33407370475,2025,6,2025-06,3601822.0,2085577.0,57.9,1996058.0,55.4,89519.0,4.3,6.8175,59940,60986,60986
Kentucky,2025-06-30,233053.01425561428,2025,6,2025-06,3628163.0,2114206.0,58.3,2016256.0,55.6,97950.0,4.6,6.8175,62914,64526,64526
Oregon,2025-06-30,497702.1254039889,2025,6,2025-06,3520201.0,2215494.0,62.9,2099560.0,59.6,115934.0,5.2,6.8175,82515,85220,85220
Oklahoma,2025-06-30,215433.2328949604,2025,6,2025-06,3198033.0,2020199.0,63.2,1955614.0,61.2,64585.0,3.2,6.8175,63963,66148,66148
Connecticut,2025-06-30,420858.81308768765,2025,6,2025-06,3019129.0,1935981.0,64.1,1861114.0,61.6,74867.0,3.9,6.8175,94358,96049,96049
Utah,2025-06-30,525356.2932194159,2025,6,2025-06,2706400.0,1837615.0,67.9,1773511.0,65.5,64104.0,3.5,6.8175,96166,96658,96658
Iowa,2025-06-30,223481.68647997628,2025,6,2025-06,2562602.0,1735617.0,67.7,1674323.0,65.3,61294.0,3.5,6.8175,73532,75501,75501
Nevada,2025-06-30,453065.6214119311,2025,6,2025-06,2648853.0,1662107.0,62.7,1575205.0,59.5,86902.0,5.2,6.8175,78608,81134,81134
Arkansas,2025-06-30,215323.94361569523,2025,6,2025-06,2446377.0,1431816.0,58.5,1374398.0,56.2,57418.0,4.0,6.8175,60425,62106,62106
Mississippi,2025-06-30,189877.63709565665,2025,6,2025-06,2322025.0,1294097.0,55.7,1244759.0,53.6,49338.0,3.8,6.8175,55796,59127,59127
Kansas,2025-06-30,235688.71149574724,2025,6,2025-06,2317322.0,1571473.0,67.8,1512616.0,65.3,58857.0,3.7,6.8175,72400,75514,75514
New Mexico,2025-06-30,313239.45155194687,2025,6,2025-06,1708545.0,984485.0,57.6,944989.0,55.3,39496.0,4.0,6.8175,64097,67816,67816
Nebraska,2025-06-30,268033.1291776254,2025,6,2025-06,1568184.0,1098372.0,70.0,1066536.0,68.0,31836.0,2.9,6.8175,76781,76376,76376
Idaho,2025-06-30,464587.8647486887,2025,6,2025-06,1590236.0,1006770.0,63.3,970471.0,61.0,36299.0,3.6,6.8175,77144,81166,81166
West Virginia,2025-06-30,170784.13722002195,2025,6,2025-06,1434140.0,780168.0,54.4,748682.0,52.2,31486.0,4.0,6.8175,57591,60798,60798
Hawaii,2025-06-30,831065.0869230187,2025,6,2025-06,1134302.0,686897.0,60.6,671249.0,59.2,15648.0,2.3,6.8175,98123,100745,100745
New Hampshire,2025-06-30,494716.60500408895,2025,6,2025-06,1185079.0,774903.0,65.4,750616.0,63.3,24287.0,3.1,6.8175,99683,99782,99782
Maine,2025-06-30,404251.9671766146,2025,6,2025-06,1184071.0,708146.0,59.8,684675.0,57.8,23471.0,3.3,6.8175,75899,76442,76442
Rhode Island,2025-06-30,486632.850583338,2025,6,2025-06,925903.0,594381.0,64.2,568854.0,61.4,25527.0,4.3,6.8175,87469,83504,83504
Montana,2025-06-30,459726.466906651,2025,6,2025-06,925267.0,577151.0,62.4,558513.0,60.4,18638.0,3.2,6.8175,72885,75340,75340
Delaware,2025-06-30,396879.83611117833,2025,6,2025-06,861764.0,515621.0,59.8,491619.0,57.0,24002.0,4.7,6.8175,83751,87534,87534
South Dakota,2025-06-30,308833.2629402993,2025,6,2025-06,721467.0,491756.0,68.2,481893.0,66.8,9863.0,2.0,6.8175,73920,76881,76881
North Dakota,2025-06-30,270751.3569060044,2025,6,2025-06,618314.0,429864.0,69.5,418767.0,67.7,11097.0,2.6,6.8175,78773,77871,77871
Alaska,2025-06-30,371753.7351578145,2025,6,2025-06,556785.0,364769.0,65.5,348007.0,62.5,16762.0,4.6,6.8175,89176,95665,95665
District of Columbia,2025-06-30,589464.5635321877,2025,6,2025-06,571696.0,411850.0,72.0,386217.0,67.6,25633.0,6.2,6.8175,111389,109707,109707
Vermont,2025-06-30,389973.5139513276,2025,6,2025-06,544473.0,349178.0,64.1,340062.0,62.5,9116.0,2.6,6.8175,83597,82730,82730
Wyoming,2025-06-30,359847.4923380087,2025,6,2025-06,468977.0,288285.0,61.5,278994.0,59.5,9291.0,3.2,6.8175,74542,75532,75532
California,2025-07-31,771254.1679913686,2025,7,2025-07,31779941.0,19836296.0,62.4,18741034.0,59.0,1095262.0,5.5,6.720000000000001,98328,100149,100149
Texas,2025-07-31,303109.3681717836,2025,7,2025-07,24529424.0,15897795.0,64.8,15231871.0,62.1,665924.0,4.2,6.720000000000001,78006,79721,79721
Florida,2025-07-31,381871.6313352894,2025,7,2025-07,19239702.0,11076857.0,57.6,10648569.0,55.3,428288.0,3.9,6.720000000000001,75465,77735,77735
New York,2025-07-31,490511.2654977426,2025,7,2025-07,16372186.0,9986380.0,61.0,9545360.0,58.3,441020.0,4.4,6.720000000000001,84507,85820,85820
Pennsylvania,2025-07-31,277865.36922749685,2025,7,2025-07,10626011.0,6526708.0,61.4,6242778.0,58.7,283930.0,4.4,6.720000000000001,75993,77545,77545
Illinois,2025-07-31,274587.4878144546,2025,7,2025-07,10261202.0,6568380.0,64.0,6287803.0,61.3,280577.0,4.3,6.720000000000001,82666,83211,83211
Ohio,2025-07-31,235491.96631873227,2025,7,2025-07,9519539.0,5941374.0,62.4,5675241.0,59.6,266133.0,4.5,6.720000000000001,69761,72212,72212
Georgia,2025-07-31,333031.82167583227,2025,7,2025-07,8915312.0,5413580.0,60.7,5232967.0,58.7,180613.0,3.3,6.720000000000001,76825,79991,79991
North Carolina,2025-07-31,334876.8399467696,2025,7,2025-07,8920366.0,5294737.0,59.4,5090865.0,57.1,203872.0,3.9,6.720000000000001,72884,73958,73958
Michigan,2025-07-31,250962.10032373984,2025,7,2025-07,8219730.0,5020617.0,61.1,4772513.0,58.1,248104.0,4.9,6.720000000000001,71216,72389,72389
New Jersey,2025-07-31,554559.9267646157,2025,7,2025-07,7715378.0,4903658.0,63.6,4635972.0,60.1,267686.0,5.5,6.720000000000001,102713,104294,104294
Virginia,2025-07-31,405358.4405624845,2025,7,2025-07,7050733.0,4520733.0,64.1,4373042.0,62.0,147691.0,3.3,6.720000000000001,92573,92090,92090
Washington,2025-07-31,594954.256976805,2025,7,2025-07,6463030.0,4050631.0,62.7,3865717.0,59.8,184914.0,4.6,6.720000000000001,97384,99389,99389
Arizona,2025-07-31,424919.6271028237,2025,7,2025-07,6124815.0,3802368.0,62.1,3637554.0,59.4,164814.0,4.3,6.720000000000001,79587,81486,81486
Massachusetts,2025-07-31,643672.7345123979,2025,7,2025-07,5930091.0,3946177.0,66.5,3770113.0,63.6,176064.0,4.5,6.720000000000001,102792,104828,104828
Tennessee,2025-07-31,331421.24843300204,2025,7,2025-07,5831522.0,3531436.0,60.6,3408495.0,58.4,122941.0,3.5,6.720000000000001,69618,71997,71997
Indiana,2025-07-31,247957.58741404884,2025,7,2025-07,5498936.0,3510853.0,63.8,3379458.0,61.5,131395.0,3.7,6.720000000000001,71519,71959,71959
Maryland,2025-07-31,428911.9145786509,2025,7,2025-07,5007237.0,3233639.0,64.6,3098021.0,61.9,135618.0,4.2,6.720000000000001,101577,102905,102905
Missouri,2025-07-31,256198.87129090668,2025,7,2025-07,4980754.0,3163431.0,63.5,3036832.0,61.0,126599.0,4.0,6.720000000000001,70558,71589,71589
Wisconsin,2025-07-31,316179.7141480858,2025,7,2025-07,4843490.0,3104739.0,64.1,3010287.0,62.2,94452.0,3.0,6.720000000000001,76823,77488,77488
Colorado,2025-07-31,544647.5335236395,2025,7,2025-07,4854031.0,3255953.0,67.1,3128316.0,64.4,127637.0,3.9,6.720000000000001,95641,97113,97113
Minnesota,2025-07-31,337345.90542145417,2025,7,2025-07,4646172.0,3173356.0,68.3,3051566.0,65.7,121790.0,3.8,6.720000000000001,87586,87117,87117
South Carolina,2025-07-31,301291.977918198,2025,7,2025-07,4471490.0,2602867.0,58.2,2487079.0,55.6,115788.0,4.4,6.720000000000001,69796,72350,72350
Alabama,2025-07-31,233545.66091981943,2025,7,2025-07,4131077.0,2375655.0,57.5,2308672.0,55.9,66983.0,2.8,6.720000000000001,64040,66659,66659
Louisiana,2025-07-31,208078.5299906888,2025,7,2025-07,3603020.0,2087188.0,57.9,1998041.0,55.5,89147.0,4.3,6.720000000000001,59940,60986,60986
Kentucky,2025-07-31,232545.46724220327,2025,7,2025-07,3630535.0,2115132.0,58.3,2017898.0,55.6,97234.0,4.6,6.720000000000001,62914,64526,64526
Oregon,2025-07-31,496714.0808239043,2025,7,2025-07,3521902.0,2217910.0,63.0,2100862.0,59.7,117048.0,5.3,6.720000000000001,82515,85220,85220
Oklahoma,2025-07-31,215436.90081912125,2025,7,2025-07,3200702.0,2022048.0,63.2,1955385.0,61.1,66663.0,3.3,6.720000000000001,63963,66148,66148
Connecticut,2025-07-31,422595.56587780965,2025,7,2025-07,3020756.0,1934347.0,64.0,1858091.0,61.5,76256.0,3.9,6.720000000000001,94358,96049,96049
Utah,2025-07-31,525142.5812355462,2025,7,2025-07,2710351.0,1838332.0,67.8,1773376.0,65.4,64956.0,3.5,6.720000000000001,96166,96658,96658
Iowa,2025-07-31,224167.3605309896,2025,7,2025-07,2563896.0,1735819.0,67.7,1675261.0,65.3,60558.0,3.5,6.720000000000001,73532,75501,75501
Nevada,2025-07-31,451500.89392213966,2025,7,2025-07,2651856.0,1665487.0,62.8,1578450.0,59.5,87037.0,5.2,6.720000000000001,78608,81134,81134
Arkansas,2025-07-31,215498.3129461893,2025,7,2025-07,2448261.0,1434815.0,58.6,1376249.0,56.2,58566.0,4.1,6.720000000000001,60425,62106,62106
Mississippi,2025-07-31,189279.60517664495,2025,7,2025-07,2322952.0,1294461.0,55.7,1245850.0,53.6,48611.0,3.8,6.720000000000001,55796,59127,59127
Kansas,2025-07-31,236407.6660692861,2025,7,2025-07,2318940.0,1574003.0,67.9,1515090.0,65.3,58913.0,3.7,6.720000000000001,72400,75514,75514
New Mexico,2025-07-31,312811.6991656394,2025,7,2025-07,1709137.0,983892.0,57.6,944277.0,55.2,39615.0,4.0,6.720000000000001,64097,67816,67816
Nebraska,2025-07-31,268644.70538700634,2025,7,2025-07,1569484.0,1099878.0,70.1,1068050.0,68.1,31828.0,2.9,6.720000000000001,76781,76376,76376
Idaho,2025-07-31,463771.6278021073,2025,7,2025-07,1592823.0,1007286.0,63.2,970903.0,61.0,36383.0,3.6,6.720000000000001,77144,81166,81166
West Virginia,2025-07-31,170944.4870168703,2025,7,2025-07,1434383.0,780875.0,54.4,748330.0,52.2,32545.0,4.2,6.720000000000001,57591,60798,60798
Hawaii,2025-07-31,827323.105344015,2025,7,2025-07,1134410.0,686826.0,60.5,671830.0,59.2,14996.0,2.2,6.720000000000001,98123,100745,100745
New Hampshire,2025-07-31,495691.08218112966,2025,7,2025-07,1185919.0,775092.0,65.4,750878.0,63.3,24214.0,3.1,6.720000000000001,99683,99782,99782
Maine,2025-07-31,403130.185224256,2025,7,2025-07,1184809.0,708211.0,59.8,684758.0,57.8,23453.0,3.3,6.720000000000001,75899,76442,76442
Rhode Island,2025-07-31,487562.0930840048,2025,7,2025-07,926460.0,594146.0,64.1,568923.0,61.4,25223.0,4.2,6.720000000000001,87469,83504,83504
Montana,2025-07-31,458996.5502528672,2025,7,2025-07,926095.0,577577.0,62.4,558492.0,60.3,19085.0,3.3,6.720000000000001,72885,75340,75340
Delaware,2025-07-31,398169.0973010426,2025,7,2025-07,862680.0,516023.0,59.8,491226.0,56.9,24797.0,4.8,6.720000000000001,83751,87534,87534
South Dakota,2025-07-31,308612.2664380956,2025,7,2025-07,722235.0,492428.0,68.2,482441.0,66.8,9987.0,2.0,6.720000000000001,73920,76881,76881
North Dakota,2025-07-31,271447.01618332433,2025,7,2025-07,618838.0,430490.0,69.6,419357.0,67.8,11133.0,2.6,6.720000000000001,78773,77871,77871
Alaska,2025-07-31,372558.8239896931,2025,7,2025-07,557090.0,365105.0,65.5,348262.0,62.5,16843.0,4.6,6.720000000000001,89176,95665,95665
District of Columbia,2025-07-31,586199.3544021274,2025,7,2025-07,571958.0,410461.0,71.8,384429.0,67.2,26032.0,6.3,6.720000000000001,111389,109707,109707
Vermont,2025-07-31,389840.3295477272,2025,7,2025-07,544529.0,348673.0,64.0,339591.0,62.4,9082.0,2.6,6.720000000000001,83597,82730,82730
Wyoming,2025-07-31,360730.4886074205,2025,7,2025-07,469353.0,287945.0,61.3,278570.0,59.4,9375.0,3.3,6.720000000000001,74542,75532,75532
California,2025-08-31,769281.8858677585,2025,8,2025-08,31779482.0,19850185.0,62.5,18753021.0,59.0,1097164.0,5.5,6.5875,98328,100149,100149
Texas,2025-08-31,302271.5367718248,2025,8,2025-08,24553832.0,15921704.0,64.8,15247660.0,62.1,674044.0,4.2,6.5875,78006,79721,79721
Florida,2025-08-31,379374.056928037,2025,8,2025-08,19252310.0,11080810.0,57.6,10637050.0,55.3,443760.0,4.0,6.5875,75465,77735,77735
New York,2025-08-31,492158.5993756329,2025,8,2025-08,16373627.0,10012631.0,61.2,9558784.0,58.4,453847.0,4.5,6.5875,84507,85820,85820
Pennsylvania,2025-08-31,278588.4341735397,2025,8,2025-08,10628635.0,6537899.0,61.5,6250378.0,58.8,287521.0,4.4,6.5875,75993,77545,77545
Illinois,2025-08-31,275586.19966267183,2025,8,2025-08,10263155.0,6559231.0,63.9,6275435.0,61.1,283796.0,4.3,6.5875,82666,83211,83211
